rej_score,labels,hum_preds,preds,class_probs_0,class_probs_1,class_probs_2
-0.23514306545257568,1,1,1,0.0010477115,0.9894935,0.009458823
0.08597037196159363,1,1,1,0.053277295,0.78264284,0.16407983
0.16571319103240967,0,0,2,0.02196321,0.47475252,0.5032843
-0.2004442811012268,1,1,1,0.0065236604,0.97532,0.01815636
-0.1695297658443451,1,1,0,0.6753828,0.3122082,0.0124090435
0.28001707792282104,1,1,1,0.009719698,0.94028735,0.049992986
-0.15415146946907043,1,1,1,0.034726497,0.95989543,0.005378036
-0.17273655533790588,1,1,1,0.027202774,0.9720519,0.00074527634
0.16115064918994904,1,1,2,0.20441833,0.38232338,0.4132583
-0.149323970079422,1,1,1,0.018420467,0.97944176,0.002137844
-0.12830287218093872,1,1,1,0.009197901,0.97373766,0.017064368
0.00454363226890564,2,2,2,0.009081842,0.22209258,0.76882565
0.20263484120368958,1,1,1,0.44703242,0.49788126,0.055086352
0.03863102197647095,1,1,1,0.020051153,0.81427497,0.16567382
-0.11773151159286499,1,1,1,0.0119393915,0.97715557,0.010905076
-0.1415640115737915,1,1,1,0.043948345,0.9472016,0.008850003
-0.16508325934410095,2,2,2,0.026846105,0.06762951,0.90552443
0.001465916633605957,1,1,0,0.5339938,0.44199255,0.024013668
-0.016407132148742676,2,2,2,0.0033156627,0.23912439,0.7575599
0.21405118703842163,2,2,1,0.039871387,0.66617095,0.29395765
-0.14571917057037354,1,1,1,0.009940859,0.9891868,0.0008723247
0.00358542799949646,1,1,1,0.07483825,0.910578,0.0145837525
0.07758724689483643,2,2,2,0.008033187,0.40889606,0.5830707
0.28565046191215515,2,2,2,0.083777755,0.38039333,0.5358289
0.019749343395233154,1,1,1,0.032133438,0.9659426,0.0019238982
0.03737398982048035,1,1,1,0.0015686385,0.99239856,0.006032815
-0.19508928060531616,1,1,1,0.004188349,0.9953507,0.00046085773
0.09936431050300598,1,1,2,0.010997829,0.40432027,0.5846819
-0.2060985267162323,1,1,1,0.020463338,0.97810155,0.0014350758
-0.1697770357131958,2,2,2,0.001367316,0.28257602,0.71605664
0.0861017107963562,1,1,1,0.025545549,0.96005684,0.014397626
-0.051549166440963745,2,2,2,0.0096851,0.22278042,0.7675345
-0.24071845412254333,1,0,1,0.03240495,0.9637365,0.0038585996
-0.1589438021183014,1,1,1,0.008711103,0.98599654,0.005292376
-0.30273962020874023,1,1,1,0.004431758,0.99534434,0.00022386874
0.33053651452064514,2,2,1,0.050029777,0.8186904,0.13127989
0.046301454305648804,1,1,1,0.03722971,0.9533208,0.009449485
-0.010483860969543457,1,1,1,0.020344295,0.9671164,0.012539358
0.29952114820480347,2,2,2,0.022435946,0.48480505,0.49275893
-0.13791286945343018,1,1,1,0.12705554,0.8696942,0.0032503025
0.01471969485282898,2,2,1,0.082837194,0.7674477,0.14971507
0.22653189301490784,1,1,1,0.008227574,0.7600114,0.23176107
0.17569363117218018,1,1,1,0.047406066,0.94812584,0.0044680345
0.028687775135040283,1,1,1,0.010226501,0.98399943,0.005774046
0.00618407130241394,1,1,1,0.00080288644,0.9740165,0.025180561
-0.19887760281562805,1,0,1,0.012552487,0.9861646,0.0012829588
-0.2668720483779907,0,0,1,0.22566043,0.7721111,0.0022284414
-0.1682930290699005,1,1,1,0.06460614,0.9337363,0.0016575196
-0.08567184209823608,2,2,2,0.009013175,0.2573769,0.7336099
-0.15956750512123108,2,2,2,0.024724957,0.30611405,0.669161
-0.1650194227695465,1,1,1,0.0038434742,0.99431497,0.0018414846
-0.17071077227592468,1,1,1,0.008137095,0.9881179,0.0037450574
0.10295224189758301,1,1,1,0.041362688,0.70386344,0.2547738
0.03478521108627319,2,2,1,0.0037184784,0.9310432,0.06523832
-0.13358595967292786,1,1,1,0.0017939166,0.99815327,5.2738615e-05
-0.18362146615982056,1,1,1,0.09676758,0.89996076,0.0032716652
0.037376999855041504,2,2,1,0.012070287,0.4997524,0.48817724
-0.270709753036499,1,1,1,0.039753526,0.9601233,0.00012311143
-0.3017181158065796,1,1,1,0.01143911,0.9863208,0.0022401258
-0.23867958784103394,1,1,1,0.020753106,0.9780562,0.0011906563
0.008294165134429932,2,2,2,0.02286796,0.24282838,0.73430365
0.15099990367889404,1,2,1,0.0026958664,0.97706145,0.020242691
-0.10759124159812927,2,2,2,0.012027259,0.17216367,0.81580913
0.03900349140167236,1,1,1,0.010933579,0.9437275,0.04533894
-0.16082274913787842,1,1,1,0.0013962262,0.99857676,2.6975753e-05
-0.17079097032546997,1,1,1,0.0023447897,0.98412806,0.013527179
0.3943173587322235,1,1,1,0.0073125344,0.85929054,0.13339691
0.021834611892700195,1,1,1,0.012509704,0.95973104,0.027759258
-0.15735486149787903,1,1,1,0.0084296595,0.9877685,0.0038018127
0.008734941482543945,1,1,1,0.03319194,0.944707,0.022101028
-0.10461980104446411,1,1,1,0.022202263,0.9532493,0.024548413
0.01019144058227539,1,1,1,0.010677342,0.98114806,0.0081746355
0.15952757000923157,1,1,1,0.0056391894,0.9447271,0.049633674
0.04645293951034546,1,1,2,0.040458154,0.33713153,0.6224103
-0.01995617151260376,1,1,1,0.034070782,0.9465642,0.019365052
-0.08947250247001648,2,2,2,0.03743974,0.107159644,0.8554007
0.05079793930053711,1,1,1,0.0026666292,0.9948197,0.0025136387
0.06508183479309082,1,1,1,0.05206757,0.7705116,0.17742077
-0.09629109501838684,1,1,1,0.018916057,0.87243325,0.1086507
-0.3918464183807373,1,1,1,0.0069564963,0.99301857,2.4938508e-05
0.015470921993255615,1,1,1,0.027917756,0.9680838,0.0039984616
-0.4946087747812271,1,1,0,0.86802894,0.12418578,0.007785318
-0.0632801353931427,2,2,2,0.004207016,0.14622761,0.8495654
-0.23353293538093567,1,1,1,0.035869874,0.9634487,0.0006814247
-0.12375426292419434,1,1,1,0.0033550132,0.9938339,0.002811097
-0.052549928426742554,1,1,1,0.0010778289,0.99843353,0.0004885778
-0.05236062407493591,1,1,1,0.049337216,0.94581985,0.0048428513
-0.11238262057304382,1,1,1,0.008004417,0.978286,0.013709558
0.15546712279319763,1,1,1,0.056395583,0.9303009,0.013303463
0.10132580995559692,2,2,2,0.025823934,0.40485132,0.56932473
-0.048570096492767334,1,1,1,0.032248873,0.9425162,0.025234962
0.03565037250518799,2,2,2,0.012389884,0.24356699,0.7440431
-0.13415390253067017,1,1,1,0.0029286034,0.9961378,0.00093361695
-0.015059083700180054,1,1,1,0.0048454423,0.97477597,0.020378597
0.15440598130226135,1,1,1,0.036404263,0.77497226,0.18862349
-0.038153260946273804,1,1,1,0.035926867,0.9518974,0.012175776
-0.08824333548545837,2,2,2,0.025499837,0.21406882,0.7604314
-0.4996214658021927,2,2,2,0.0053342823,0.05375825,0.94090736
-0.22621312737464905,1,1,1,0.0036397555,0.9940883,0.002271955
0.18788272142410278,1,1,2,0.10963752,0.4106184,0.47974408
-0.05152431130409241,1,1,1,0.051485155,0.94163287,0.006882008
-0.032193154096603394,1,1,1,0.012516496,0.8747077,0.112775795
-0.4034864008426666,1,1,1,0.00064502796,0.9986993,0.0006556041
-0.1112164556980133,1,1,1,0.0016367972,0.9981515,0.00021166605
-0.10926881432533264,1,1,1,0.0037604042,0.98278135,0.01345827
0.15572187304496765,1,1,1,0.013571152,0.9082794,0.07814941
-0.05622255802154541,1,1,1,0.008830528,0.98032665,0.010842889
0.23281261324882507,2,2,2,0.05865003,0.35158828,0.5897616
-0.1944979727268219,1,1,1,0.036090177,0.9619731,0.0019367144
-0.03580310940742493,1,1,1,0.017345147,0.9684542,0.014200643
-0.10416007041931152,1,1,1,0.01103026,0.9834168,0.0055529173
0.09262141585350037,2,2,2,0.02191658,0.48330304,0.49478042
0.13282039761543274,2,2,2,0.021623375,0.3710549,0.6073217
0.18398937582969666,0,0,1,0.0076112812,0.49684235,0.49554637
-0.09666785597801208,1,1,1,0.0027638911,0.98330414,0.013931949
0.014243930578231812,1,1,1,0.018557634,0.86081815,0.12062426
-0.07574787735939026,1,1,1,0.009998924,0.9325562,0.057444874
-0.11069038510322571,1,0,1,0.009629131,0.98807657,0.0022942824
-0.25074705481529236,1,1,1,0.011897192,0.98702294,0.0010799144
-0.02791154384613037,1,1,1,0.07643001,0.87764436,0.045925613
-0.002591252326965332,1,1,1,0.01703516,0.9320554,0.05090937
0.2013692557811737,1,1,1,0.0015471673,0.9971355,0.001317312
-0.20829665660858154,1,1,1,0.052826792,0.9463821,0.00079105195
-0.22335579991340637,1,1,1,0.0046062893,0.99320614,0.0021875806
0.09140723943710327,1,1,1,0.029147439,0.9383688,0.032483704
0.03303077816963196,1,2,1,0.015142205,0.82412624,0.1607316
-0.10701790452003479,1,1,1,0.008314725,0.98810834,0.0035769544
-0.13034969568252563,1,1,1,0.009542702,0.98645115,0.004006113
-0.07992517948150635,1,1,1,0.03783668,0.9534851,0.008678256
0.11805620789527893,1,1,1,0.042769067,0.85180295,0.105428055
-0.12016445398330688,1,1,1,0.009122434,0.9837564,0.0071212053
-0.1299585998058319,2,0,2,0.025703272,0.18933104,0.78496575
0.2480309009552002,1,1,1,0.015846709,0.51548755,0.46866575
0.28936120867729187,2,2,1,0.34517106,0.4399228,0.2149061
0.005927354097366333,1,1,1,0.009555724,0.97248757,0.017956723
0.38259129226207733,2,2,1,0.27269304,0.45010546,0.27720147
0.07851281762123108,1,1,1,0.02081591,0.6782647,0.30091935
-0.06852057576179504,1,1,1,0.00255645,0.99576193,0.0016816275
-0.034459084272384644,1,1,1,0.1388006,0.775666,0.08553345
-0.0025615394115448,1,1,1,0.0143423015,0.94211954,0.04353811
-0.23138165473937988,1,1,1,0.009594683,0.9849454,0.00545982
0.17680826783180237,1,1,1,0.004316524,0.9836463,0.01203724
-0.10954222083091736,1,1,1,0.02396894,0.97573143,0.00029965118
-0.0101701021194458,1,1,1,0.008539969,0.9864515,0.005008541
-0.029683917760849,2,2,2,0.002468706,0.17422466,0.82330674
-0.035546183586120605,1,1,1,0.00212856,0.99749386,0.00037763282
-0.14637112617492676,1,0,1,0.050791465,0.94713295,0.0020755194
-0.014709532260894775,1,1,1,0.021205198,0.96338826,0.015406481
-0.049086928367614746,1,1,1,0.0034764057,0.9921888,0.004334775
-0.2123071849346161,1,1,1,0.016288381,0.9827011,0.0010105312
0.05725353956222534,0,0,1,0.005072528,0.6768024,0.3181251
-0.12900123000144958,1,1,1,0.015312241,0.9428922,0.04179556
-0.16993814706802368,1,1,1,0.0070978566,0.98573226,0.0071698907
-0.10597571730613708,1,1,1,0.0012112668,0.9931539,0.0056347963
-0.08791524171829224,1,1,1,0.072030395,0.91682506,0.011144573
-0.0949932336807251,1,1,1,0.0048522903,0.99124265,0.0039050763
0.14890813827514648,0,0,1,0.10179135,0.6119575,0.28625113
-0.14739269018173218,1,2,1,0.01006217,0.9893992,0.00053868844
-0.12503862380981445,1,1,1,0.0038057498,0.99351245,0.002681872
-0.011697351932525635,1,1,1,0.015587266,0.9674063,0.017006518
-0.1782533824443817,0,1,1,0.18109986,0.8172226,0.0016775109
-0.06657981872558594,1,1,1,0.04242319,0.9454349,0.012141911
-0.1499675214290619,0,1,1,0.046567522,0.9324169,0.021015637
-0.2856857180595398,1,1,1,0.046937745,0.949419,0.003643195
-0.04241335391998291,1,1,1,0.008703994,0.91458845,0.07670754
-0.002547323703765869,1,1,1,0.023004279,0.9539947,0.02300102
0.04284223914146423,1,1,1,0.028053027,0.91796076,0.053986285
-0.1736600399017334,1,1,1,0.032566495,0.966958,0.00047549946
0.34583160281181335,1,1,1,0.1072871,0.7363576,0.1563553
-0.07755720615386963,1,1,1,0.0834408,0.9025721,0.013987144
0.08088481426239014,1,1,1,0.019842701,0.9620125,0.018144794
0.18201282620429993,1,1,1,0.14969522,0.735936,0.11436884
0.006338924169540405,2,2,2,0.027129425,0.29984078,0.6730298
0.04694637656211853,1,1,1,0.041575454,0.8868444,0.07158014
0.17750853300094604,2,2,2,0.01765006,0.30419487,0.67815506
0.05239284038543701,1,1,1,0.017623024,0.7528691,0.22950786
-0.17188656330108643,0,0,1,0.037443023,0.9486171,0.013939812
0.10318011045455933,1,1,1,0.08967522,0.88907343,0.02125131
-0.03572776913642883,1,1,1,0.0059730737,0.9568788,0.03714814
0.10152807831764221,0,0,1,0.45744562,0.46709552,0.07545888
0.057244688272476196,1,1,1,0.011296683,0.8048637,0.18383962
-0.12471917271614075,1,1,1,0.002772501,0.99705434,0.00017319474
-0.18835929036140442,1,1,1,0.007129837,0.96841663,0.024453552
0.1530952751636505,2,2,1,0.07069037,0.8669158,0.062393747
-0.08938252925872803,1,1,1,0.01666329,0.9656494,0.01768732
-0.06469398736953735,1,1,1,0.031159643,0.827697,0.14114332
-0.13889887928962708,1,1,1,0.030384468,0.96810067,0.0015148711
0.27985334396362305,2,2,2,0.019879302,0.4626086,0.5175121
0.1622319221496582,1,1,1,0.07607996,0.81396735,0.109952725
0.09512919187545776,1,1,1,0.016211722,0.9748327,0.008955516
-0.24783718585968018,1,1,1,0.029115122,0.96088886,0.009995942
0.08491602540016174,2,2,1,0.007843194,0.60147375,0.390683
0.017742902040481567,1,1,1,0.0041228146,0.9948514,0.0010258162
-0.17360326647758484,1,1,1,0.0134674655,0.9835842,0.002948308
-0.043155670166015625,1,1,1,0.009620609,0.9891566,0.0012227698
0.11926358938217163,1,1,1,0.37910601,0.57207024,0.048823744
-0.28176817297935486,1,1,1,0.0038882259,0.99593276,0.00017901111
-0.12939181923866272,1,1,1,0.002475988,0.9830169,0.014507175
-0.13406312465667725,1,1,1,0.12252683,0.8219258,0.055547334
-0.07196521759033203,1,1,1,0.07170457,0.9174823,0.010813121
0.2740892171859741,2,2,1,0.03085783,0.5631936,0.40594855
-0.5815863460302353,0,0,0,0.8748177,0.12294988,0.00223231
0.05870881676673889,1,1,1,0.008893413,0.97949106,0.011615504
0.17535516619682312,1,1,1,0.004623887,0.93011,0.06526607
-0.19891265034675598,1,1,1,0.00027968988,0.99865085,0.0010694393
-0.03806692361831665,2,2,0,0.478408,0.42837125,0.093220755
-0.23096036911010742,1,1,1,0.015133313,0.98449415,0.0003724902
-0.018198519945144653,1,1,1,0.0112382695,0.98677546,0.0019862165
-0.03150901198387146,1,1,1,0.017858004,0.97435963,0.0077823903
0.28096044063568115,1,1,1,0.049958654,0.7900517,0.15998961
-0.13754984736442566,1,0,1,0.014292956,0.98205006,0.0036570022
-0.12257710099220276,0,1,1,0.015436882,0.98387885,0.0006843291
-0.11041098833084106,1,1,1,0.015284418,0.97671914,0.007996469
-0.07469770312309265,1,1,1,0.0053032874,0.8464456,0.14825109
-0.18436604738235474,1,1,1,0.020836059,0.9774745,0.0016894406
-0.05706757307052612,1,1,1,0.004573036,0.9916978,0.0037291765
-0.0882771909236908,1,1,1,0.04520688,0.95427644,0.0005167174
-0.10525846481323242,1,1,1,0.0062751863,0.99000204,0.0037227646
-0.17476609349250793,1,0,0,0.67037266,0.27851418,0.0511132
-0.4529368430376053,1,1,2,0.008719654,0.1512502,0.84003013
-0.021875321865081787,1,1,1,0.02346787,0.9621541,0.014378034
0.26478302478790283,1,1,1,0.04392019,0.55076957,0.4053102
-0.25642603635787964,1,1,1,0.0082858885,0.9916107,0.00010345485
-0.12253805994987488,2,1,2,0.016893568,0.28998983,0.6931166
0.0329870879650116,1,1,1,0.008012741,0.98611426,0.0058729793
0.04778560996055603,1,1,1,0.017619293,0.974961,0.007419761
0.05235454440116882,1,1,1,0.013707588,0.9606655,0.025626888
-0.037284135818481445,1,1,1,0.019987637,0.97605604,0.003956372
-0.19925370812416077,2,2,2,0.004524018,0.069007955,0.9264681
0.14146015048027039,1,1,1,0.036646876,0.6907347,0.27261847
-0.16217195987701416,1,1,1,0.0044793678,0.9953714,0.0001492348
-0.24171367287635803,1,1,1,0.048515238,0.9513038,0.00018096561
0.16298231482505798,2,2,1,0.015761238,0.9029197,0.08131902
0.07092076539993286,1,1,1,0.060638826,0.53945315,0.399908
-0.10816559195518494,1,0,1,0.017476771,0.979908,0.0026152132
0.18125033378601074,1,1,1,0.0549541,0.64347404,0.30157185
0.05482763051986694,1,1,1,0.013425834,0.9847593,0.0018148519
0.04511478543281555,1,1,1,0.0019021237,0.9850187,0.013079278
-0.0015748143196105957,1,1,1,0.0040545734,0.9958966,4.8856647e-05
0.1382754147052765,1,1,1,0.015836757,0.6598797,0.3242836
0.24895694851875305,2,2,2,0.031997994,0.27149692,0.6965051
0.1421457827091217,1,1,1,0.02217112,0.92322856,0.05460034
-0.06829631328582764,1,1,1,0.0026140967,0.9939727,0.0034132313
0.052947402000427246,2,1,2,0.020972557,0.41925073,0.5597767
0.07561013102531433,1,1,1,0.0060588527,0.9537965,0.040144604
-0.5850687623023987,0,0,0,0.87202513,0.12747604,0.00049885263
-0.23456192016601562,1,1,1,0.0010910223,0.9986652,0.00024371105
-0.03444540500640869,2,2,2,0.06392353,0.15478876,0.7812876
0.03339001536369324,1,1,1,0.0047676424,0.99421847,0.0010139055
-0.1503082513809204,2,2,2,0.017077997,0.1451118,0.83781016
-0.11009803414344788,1,1,1,0.094003856,0.90295595,0.0030401873
-0.2145872414112091,1,1,1,0.0015897992,0.9982778,0.00013245693
0.1923333704471588,1,0,1,0.15542418,0.72584283,0.11873297
0.2125999927520752,1,1,1,0.06996594,0.91489744,0.0151366275
-0.3090038299560547,1,1,1,0.012112044,0.9877807,0.00010728507
-0.26757147908210754,1,1,1,0.0010237385,0.99892056,5.5774926e-05
0.3157769739627838,1,1,1,0.08475915,0.5799102,0.3353306
-0.277565598487854,1,1,1,0.006483693,0.9928763,0.00064009515
-0.10712936520576477,1,1,1,0.04240922,0.9504018,0.007189052
-0.1277064085006714,1,1,1,0.015811061,0.96786124,0.016327761
-0.0916185975074768,1,1,1,0.005369027,0.9936075,0.0010234283
-0.09924378991127014,1,1,1,0.0070323497,0.9904944,0.0024732198
0.04320284724235535,1,1,1,0.007548164,0.8461626,0.14628926
0.27930396795272827,1,1,1,0.08539746,0.82708436,0.0875182
0.04244580864906311,2,2,2,0.033570837,0.3884878,0.5779414
-0.05864119529724121,1,1,1,0.00913421,0.9415511,0.049314674
-0.03755691647529602,1,1,1,0.00061571517,0.9993554,2.8943e-05
-0.03285789489746094,1,1,1,0.018033052,0.9763732,0.005593805
0.08618420362472534,1,1,2,0.308433,0.28525165,0.40631536
0.34288305044174194,1,1,1,0.074884206,0.66395503,0.26116073
-0.22983264923095703,1,1,1,0.009043401,0.98968047,0.0012760679
-0.07149991393089294,1,1,1,0.017946368,0.9397062,0.042347454
-0.0357356071472168,1,1,1,0.018323135,0.9558773,0.025799582
-0.03120434284210205,1,1,1,0.11544733,0.8833679,0.0011848222
-0.35673877596855164,1,1,1,0.0051992806,0.9945015,0.00029927926
-0.009471744298934937,1,1,1,0.019201748,0.97413445,0.0066638007
-0.0016655027866363525,1,1,1,0.0031677631,0.98707867,0.009753555
-0.04299837350845337,1,1,1,0.0094739925,0.9830362,0.007489786
0.043882817029953,2,1,1,0.030360943,0.8580097,0.11162936
-0.12954282760620117,1,1,1,0.02085419,0.9760384,0.0031073843
-0.03935885429382324,1,1,1,0.08064609,0.914186,0.005167981
0.17379850149154663,1,1,1,0.04474867,0.8900274,0.06522387
0.16175967454910278,1,1,1,0.012815654,0.801771,0.18541336
0.2663609981536865,2,2,2,0.030434737,0.2917538,0.67781144
0.177182137966156,0,0,1,0.07843398,0.9014208,0.020145265
-0.10065653920173645,1,1,1,0.025176298,0.9483769,0.026446814
-0.037627726793289185,1,1,1,0.04891856,0.9487333,0.0023481015
0.20147296786308289,1,1,1,0.028785389,0.8153047,0.15590991
0.23513945937156677,1,1,1,0.06832031,0.9011073,0.03057242
0.16079428791999817,1,1,1,0.07843939,0.71514416,0.20641643
0.5207836031913757,2,2,1,0.19701391,0.49875957,0.30422655
-0.04322412610054016,1,0,1,0.015455247,0.97882754,0.0057172473
0.0513724684715271,1,1,1,0.073518954,0.9226335,0.003847473
-0.06274056434631348,1,0,1,0.0010208336,0.99816567,0.00081357185
0.03603321313858032,1,1,1,0.00089078804,0.9963337,0.0027754304
-0.05547019839286804,1,1,1,0.00800106,0.98790026,0.0040986547
-0.0698530375957489,1,1,1,0.014227765,0.9678225,0.017949715
-0.028110742568969727,1,1,1,0.0007827837,0.91796273,0.08125443
-0.3207991421222687,2,2,2,0.006867799,0.13855608,0.8545761
-0.347478449344635,1,1,1,0.1095352,0.8902778,0.00018696819
0.1582728922367096,1,1,1,0.09009227,0.64950067,0.260407
0.15844255685806274,1,1,1,0.24735744,0.637951,0.11469158
-0.0985860526561737,1,1,1,0.0031083706,0.99664503,0.00024656567
-0.10658261179924011,1,1,1,0.009771528,0.9707838,0.01944469
-0.17969828844070435,1,1,1,0.03754207,0.9615384,0.00091956265
-6.774067878723145e-05,2,2,2,0.00785454,0.25280437,0.73934114
0.1281818151473999,1,1,1,0.0052219126,0.7890558,0.20572224
-0.20711487531661987,1,1,1,0.11099535,0.88682455,0.0021801342
0.0330100953578949,1,1,1,0.012060828,0.91019326,0.07774589
-0.12751281261444092,1,1,1,0.05147066,0.9342948,0.014234506
0.03975093364715576,1,1,1,0.010975909,0.97090864,0.018115394
-0.16256341338157654,1,1,1,0.01227723,0.9874529,0.00026986128
0.0909929871559143,1,1,1,0.10775964,0.8405389,0.05170143
-0.11898225545883179,1,1,1,0.0052724457,0.9918019,0.0029256633
0.28357818722724915,2,2,2,0.036483463,0.41415465,0.5493618
0.17257586121559143,1,1,1,0.05983373,0.8282911,0.111875124
0.08366027474403381,1,1,1,0.005787508,0.9760634,0.018149076
-0.01296582818031311,1,1,1,0.023177495,0.9640786,0.012743927
-0.05587184429168701,1,1,1,0.0029753232,0.99494237,0.002082285
0.18276748061180115,1,0,1,0.01478085,0.8860704,0.09914875
-0.2668597102165222,1,1,1,0.004028926,0.99577326,0.000197817
0.06122282147407532,1,1,1,0.120714106,0.8048104,0.07447554
0.10585036873817444,2,0,2,0.022301357,0.41316184,0.5645368
-0.06604912877082825,1,1,0,0.5988638,0.3773353,0.023800936
0.05413299798965454,2,2,2,0.06503039,0.21022654,0.7247431
-0.03970882296562195,1,1,1,0.007886092,0.99096984,0.0011440755
-0.25091463327407837,1,1,1,0.0039984235,0.99588025,0.00012133906
-0.07154086232185364,1,1,1,0.0043091443,0.9954099,0.00028097918
0.17341899871826172,1,1,1,0.023354016,0.97262573,0.004020308
-0.05212277173995972,1,1,1,0.006981926,0.9900405,0.0029776029
0.020215004682540894,1,2,2,0.05372574,0.3821388,0.56413543
0.24606013298034668,1,1,1,0.04318002,0.8369166,0.11990329
-0.014253854751586914,1,0,1,0.0032658374,0.9953244,0.0014097167
-0.2281602919101715,2,2,2,0.07122829,0.16585457,0.7629171
-0.029085129499435425,1,1,1,0.012679512,0.9858775,0.0014429726
0.06212916970252991,2,2,1,0.015038657,0.62365377,0.36130756
-0.0271090567111969,1,1,1,0.01532498,0.98413,0.0005450222
0.09369409084320068,1,1,1,0.005327611,0.9291638,0.06550856
-0.19062092900276184,0,0,1,0.005986108,0.99400043,1.35315395e-05
-0.2601097822189331,1,1,1,0.0019839038,0.9976011,0.0004150671
0.09697911143302917,1,2,1,0.008217858,0.834835,0.15694714
-0.013028353452682495,0,0,0,0.536139,0.42641702,0.037443973
-0.0904431939125061,1,1,1,0.0020079976,0.9962604,0.0017316603
-0.11947906017303467,1,1,1,0.0075414213,0.98697656,0.0054819793
-0.4339553117752075,2,2,2,0.0026422245,0.16407155,0.8332863
-0.5222190767526627,2,0,2,0.0021952996,0.034244254,0.96356046
0.06853115558624268,1,1,1,0.06958791,0.8325724,0.097839735
-0.20862504839897156,1,1,1,0.029851062,0.96729785,0.0028511279
-0.112070232629776,1,1,1,0.0049064527,0.9938898,0.00120378
-0.1162569522857666,1,1,1,0.072414584,0.9228425,0.004742903
-0.04241231083869934,1,1,1,0.018586127,0.9647788,0.01663511
0.09292939305305481,1,0,2,0.005340897,0.48746088,0.5071982
-0.16508749127388,1,1,1,0.0052461615,0.9856894,0.009064503
-0.1261860430240631,1,1,1,0.0045984513,0.9835435,0.011858074
-0.03152236342430115,1,1,1,0.0042136484,0.9901924,0.0055938987
